2010-06-23, 98895.75
2010-06-24, 91464.69
2010-06-25, 85819.38
2010-06-28, 96418.52
2010-09-02, 449803.22
2010-09-03, 192232.16
2010-09-06, 226453.86
2010-09-07, 144010.80
2010-09-08, 133371.38
2010-09-09, 112686.32
2010-09-10, 84760.44
2010-09-13, 110654.20
2010-09-14, 115237.54
2010-09-15, 120254.20
2010-09-16, 88233.63
2010-09-17, 64961.36
2010-09-20, 140517.53
2010-09-21, 84337.10
2010-09-27, 145219.64
2010-09-28, 90127.68
2010-09-29, 80487.30
2010-09-30, 200269.12
2010-10-08, 249406.00
2010-10-11, 405981.78
2010-10-12, 203621.20
2010-10-13, 228587.59
2010-10-14, 435468.50
2010-10-15, 376236.16
2010-10-18, 371697.44
2010-10-19, 211104.88
2010-10-20, 610590.75
2010-10-21, 266006.31
2010-10-22, 202596.14
2010-10-25, 255424.75
2010-10-26, 353979.25
2010-10-27, 372367.31
2010-10-28, 267474.59
2010-10-29, 216990.31
2010-11-02, 323767.34
2010-11-03, 250902.05
2010-11-04, 200413.58
2010-11-05, 198658.66
2010-11-08, 194890.02
2010-11-09, 203453.42
2010-11-10, 205468.70
2010-11-11, 341760.66
2010-11-12, 375922.97
2010-11-15, 252526.92
2010-11-16, 237421.91
2010-11-17, 283276.78
2010-11-18, 176707.58
2010-11-19, 208795.55
2010-11-22, 206931.17
2010-11-23, 174435.22
2010-11-24, 197110.23
2010-11-25, 143116.55
2010-11-26, 122422.95
2010-11-29, 103055.67
2010-11-30, 147265.77
2010-12-01, 79669.88
2010-12-02, 128212.97
2010-12-03, 196630.45
2010-12-06, 203374.20
2010-12-07, 147247.55
2010-12-08, 109452.07
2010-12-09, 107376.80
2010-12-10, 199847.80
2010-12-13, 237867.98
2010-12-14, 141446.23
2010-12-15, 149043.67
2010-12-16, 200853.56
2010-12-17, 148689.89
2010-12-20, 171772.06
2010-12-21, 188480.84
2010-12-22, 118654.32
2010-12-23, 94356.97
2010-12-24, 106302.60
2010-12-27, 178432.89
2010-12-28, 122659.03
2010-12-29, 70285.61
2010-12-30, 100255.16
2010-12-31, 92185.76
2011-01-04, 140049.94
2011-01-05, 236830.56
2011-01-06, 497185.19
2011-01-07, 349475.66
2011-01-10, 149417.44
2011-01-11, 134367.41
2011-01-12, 118900.97
2011-01-13, 103423.93
2011-01-14, 80653.21
2011-01-17, 156157.86
2011-01-18, 90169.80
2011-01-19, 89646.45
2011-01-20, 110685.58
2011-01-21, 117653.13
2011-01-24, 122694.44
2011-01-25, 97331.66
2011-01-26, 72707.80
2011-01-27, 127876.30
2011-01-28, 89723.45
2011-01-31, 85115.20
2011-02-01, 69770.80
2011-02-09, 109223.20
2011-02-10, 124460.69
2011-02-11, 212552.75
2011-02-14, 282204.94
2011-02-15, 175310.34
2011-02-16, 139883.30
2011-02-17, 132470.52
2011-02-18, 127569.00
2011-02-21, 111279.16
2011-02-22, 253776.92
2011-02-23, 138960.28
2011-02-24, 131882.59
2011-02-25, 124591.98
2011-02-28, 126722.30
2011-03-01, 141713.11
2011-03-02, 112477.35
2011-03-03, 336941.50
2011-03-04, 248154.83
2011-03-07, 289490.75
2011-03-08, 161082.77
2011-03-09, 143657.28
2011-03-10, 225145.70
2011-03-11, 155893.12
2011-03-15, 277616.59
2011-03-16, 119879.10
2011-03-17, 193894.81
2011-03-18, 107215.26
2011-03-21, 88073.78
2011-03-22, 114135.62
2011-03-23, 101743.09
2011-03-24, 79014.26
2011-03-25, 142772.12
2011-03-28, 157743.19
2011-03-29, 176410.19
2011-03-30, 98949.38
2011-03-31, 93359.10
2011-04-01, 154126.33
2011-04-06, 410373.25
2011-04-07, 168194.72
2011-04-08, 116768.38
2011-04-11, 177501.48
2011-04-12, 132706.30
2011-04-13, 181210.27
2011-04-14, 226767.20
2011-04-15, 203434.88
2011-04-18, 282935.00
2011-04-19, 184199.81
2011-04-20, 115841.65
2011-04-21, 92624.75
2011-04-22, 88062.28
2011-04-25, 107299.13
2011-04-26, 98299.55
2011-04-27, 86522.29
2011-04-28, 196125.17
2011-04-29, 114489.44
2011-05-03, 102797.68
2011-05-04, 155772.83
2011-05-05, 114094.54
2011-05-06, 87325.69
2011-05-09, 81085.70
2011-05-10, 54796.69
2011-05-11, 53197.05
2011-05-12, 79257.55
2011-05-13, 81627.88
2011-05-16, 84931.91
2011-05-17, 79332.62
2011-05-18, 95602.71
2011-05-19, 57418.57
2011-05-20, 49323.41
2011-05-23, 134153.44
2011-05-24, 58569.25
2011-05-25, 66970.30
2011-05-26, 69788.41
2011-05-27, 75754.93
2011-05-30, 63959.30
2011-05-31, 69663.80
2011-06-01, 65556.76
2011-06-02, 102929.96
2011-06-03, 63658.09
2011-06-07, 52635.72
2011-06-08, 55396.22
2011-06-09, 65833.40
2011-06-10, 54529.07
2011-06-13, 53366.29
2011-06-14, 61626.41
2011-06-15, 59326.82
2011-06-17, 101234.50
2011-06-20, 90982.07
2011-06-21, 67134.25
2011-06-22, 68538.89
2011-06-23, 78471.81
2011-06-24, 174536.08
2011-06-27, 64310.73
2011-06-28, 62935.25
2011-06-29, 68327.29
2011-06-30, 143433.03
2011-07-01, 74040.09
2011-07-04, 107942.12
2011-07-05, 79519.47
2011-07-06, 104772.55
2011-07-07, 112632.48
2011-07-08, 68730.06
2011-07-11, 69189.15
2011-07-12, 101635.60
2011-07-13, 86634.25
2011-07-14, 69270.56
2011-07-15, 64814.38
2011-07-18, 66372.52
2011-07-19, 55055.85
2011-07-20, 67864.23
2011-07-21, 58131.81
2011-07-22, 60045.49
2011-07-25, 87871.45
2011-07-26, 43266.09
2011-07-27, 103809.12
2011-07-28, 103393.41
2011-07-29, 112920.20
2011-08-01, 57805.41
2011-08-02, 46110.82
2011-08-03, 59770.52
2011-08-04, 54217.27
2011-08-05, 158870.38
2011-08-08, 132075.91
2011-08-09, 144350.41
2011-08-10, 112221.09
2011-08-11, 117101.55
2011-08-12, 115906.18
2011-08-15, 116684.39
2011-08-16, 79422.97
2011-08-18, 80916.39
2011-08-19, 66554.87
2011-08-22, 52168.68
2011-08-23, 46944.56
2011-08-24, 54819.11
2011-08-25, 151922.66
2011-08-26, 78055.85
2011-08-29, 76733.79
2011-08-30, 68428.77
2011-08-31, 75168.55
2011-09-01, 83740.59
2011-09-02, 49288.84
2011-09-05, 43581.71
2011-09-06, 59523.67
2011-09-07, 58373.93
2011-09-08, 43781.95
2011-09-09, 53638.00
2011-09-13, 52499.83
2011-09-14, 69698.68
2011-09-15, 45774.25
2011-09-16, 56607.66
2011-09-19, 43790.59
2011-09-20, 31418.95
2011-09-21, 86424.48
2011-09-22, 70787.45
2011-09-23, 111352.23
2011-09-26, 241310.00
2011-09-27, 123221.20
2011-09-28, 65850.59
2011-09-29, 94640.49
2011-09-30, 103995.19
2011-10-10, 65334.92
2011-10-11, 112903.23
2011-10-12, 130116.87
2011-10-13, 114270.62
